provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
TE,2020-05-15,7,7,0,0,0
TF,2020-05-15,5,5,0,0,0
TO,2020-05-15,5,5,0,0,0
V,2020-05-15,4,4,0,0,0
VA,2020-05-15,6,4,0,2,0
VI,2020-05-15,4,2,0,0,2
Z,2020-05-15,4,4,0,0,0
ZA,2020-05-15,2,2,0,0,0
A,2020-05-16,8,8,0,0,0
AB,2020-05-16,6,6,0,0,0
AL,2020-05-16,2,1,0,1,0
AV,2020-05-16,3,3,0,0,0
B,2020-05-16,261,191,0,70,0
BA,2020-05-16,7,3,4,0,0
BI,2020-05-16,10,6,0,0,4
BU,2020-05-16,5,5,0,0,0
C,2020-05-16,2,2,0,0,0
CA,2020-05-16,3,0,3,0,0
CC,2020-05-16,16,0,16,0,0
CE,2020-05-16,1,1,0,0,0
CO,2020-05-16,0,0,0,0,0
CR,2020-05-16,23,19,0,4,0
CS,2020-05-16,0,0,0,0,0
CU,2020-05-16,10,10,0,0,0
GC,2020-05-16,2,2,0,0,0
GI,2020-05-16,19,19,0,0,0
GR,2020-05-16,0,0,0,0,0
GU,2020-05-16,2,2,0,0,0
H,2020-05-16,0,0,0,0,0
HU,2020-05-16,7,6,0,0,1
J,2020-05-16,3,2,1,0,0
L,2020-05-16,21,21,0,0,0
LE,2020-05-16,1,1,0,0,0
LO,2020-05-16,1,1,0,0,0
LU,2020-05-16,1,1,0,0,0
M,2020-05-16,79,79,0,0,0
MA,2020-05-16,1,1,0,0,0
ME,2020-05-16,0,0,0,0,0
MU,2020-05-16,1,1,0,0,0
NA,2020-05-16,4,4,0,0,0
O,2020-05-16,1,1,0,0,0
OR,2020-05-16,1,1,0,0,0
P,2020-05-16,5,4,0,1,0
PM,2020-05-16,1,1,0,0,0
PO,2020-05-16,0,0,0,0,0
S,2020-05-16,1,1,0,0,0
SA,2020-05-16,7,7,0,0,0
SE,2020-05-16,1,1,0,0,0
SG,2020-05-16,3,3,0,0,0
SO,2020-05-16,3,3,0,0,0
SS,2020-05-16,1,0,0,0,1
T,2020-05-16,2,2,0,0,0
TE,2020-05-16,3,3,0,0,0
TF,2020-05-16,2,2,0,0,0
TO,2020-05-16,6,6,0,0,0
V,2020-05-16,7,7,0,0,0
VA,2020-05-16,17,15,1,1,0
VI,2020-05-16,6,2,0,0,4
Z,2020-05-16,6,6,0,0,0
ZA,2020-05-16,0,0,0,0,0
A,2020-05-17,1,1,0,0,0
AB,2020-05-17,1,1,0,0,0
AL,2020-05-17,1,1,0,0,0
AV,2020-05-17,1,1,0,0,0
B,2020-05-17,91,89,0,2,0
BA,2020-05-17,2,1,1,0,0
BI,2020-05-17,6,6,0,0,0
BU,2020-05-17,0,0,0,0,0
C,2020-05-17,6,6,0,0,0
CA,2020-05-17,1,0,1,0,0
CC,2020-05-17,1,0,1,0,0
CE,2020-05-17,0,0,0,0,0
CO,2020-05-17,1,1,0,0,0
CR,2020-05-17,13,10,0,3,0
CS,2020-05-17,4,4,0,0,0
CU,2020-05-17,3,3,0,0,0
GC,2020-05-17,0,0,0,0,0
GI,2020-05-17,8,8,0,0,0
GR,2020-05-17,0,0,0,0,0
